scene,frame,variant,metric_profile,pq,sq,rq,miou,macc,mcov,mwcov,mprec,mrec,tp,fp,fn,num_pred_segments,num_gt_segments,num_pred_instances,num_gt_instances
1ada7a0617,1ada7a0617/DSC03699,raw,prpp_compatible,0.5725006889660172,0.8082362667755537,0.7083333333333334,0.708651788571777,0.7256106257036956,0.5353598922911249,0.7021419097796503,0.8235294117647058,0.7272727272727273,17,5,9,22,26,17,22
1ada7a0617,1ada7a0617/DSC03699,gt_label,prpp_compatible,0.5892889969067188,0.8146053780769348,0.723404255319149,0.7178141663516078,0.7533868507463217,0.5360188660493254,0.7021837753188903,0.8235294117647058,0.7272727272727273,17,4,9,21,26,17,22
1ada7a0617,1ada7a0617/DSC03699,gt_shape,prpp_compatible,0.7692307692307693,1.0,0.7692307692307693,0.822767976424477,0.824183535183202,0.7727272727272727,0.9949839681305869,0.7727272727272727,0.7727272727272727,20,6,6,26,26,22,22
1ada7a0617,1ada7a0617/DSC03701,raw,prpp_compatible,0.5172353992125548,0.7758530988188322,0.6666666666666666,0.6205327689939795,0.6383841127984394,0.5386251346783582,0.7301756594417618,0.7222222222222222,0.7222222222222222,15,8,7,23,22,18,18
1ada7a0617,1ada7a0617/DSC03701,gt_label,prpp_compatible,0.5644530203534442,0.7761229029859859,0.7272727272727273,0.6621555946481007,0.7009510941031786,0.5779369320561253,0.7305351846101537,0.875,0.7777777777777778,16,6,6,22,22,16,18
1ada7a0617,1ada7a0617/DSC03701,gt_shape,prpp_compatible,0.8181818181818182,1.0,0.8181818181818182,0.8269532011364978,0.8333333333333334,0.7777777777777778,0.9526946377868646,0.8235294117647058,0.7777777777777778,18,4,4,22,22,17,18
1ada7a0617,1ada7a0617/DSC03703,raw,prpp_compatible,0.5756697932207983,0.8251267036164776,0.6976744186046512,0.6142940549504883,0.6453401193506311,0.5715023150454219,0.7981222841839541,0.6666666666666666,0.7058823529411765,15,7,6,22,21,18,17
1ada7a0617,1ada7a0617/DSC03703,gt_label,prpp_compatible,0.5756697932207983,0.8251267036164776,0.6976744186046512,0.6081376240837725,0.6629484554072803,0.5715023150454219,0.7981222841839541,0.7058823529411765,0.7058823529411765,15,7,6,22,21,17,17
1ada7a0617,1ada7a0617/DSC03703,gt_shape,prpp_compatible,0.75,1.0,0.75,0.7297773397741666,0.7314571411380372,0.7058823529411765,0.9752881250735695,0.8,0.7058823529411765,15,4,6,19,21,15,17
1ada7a0617,1ada7a0617/DSC03705,raw,prpp_compatible,0.5867202414672009,0.8267421584310558,0.7096774193548387,0.5220990846043316,0.5498861479544493,0.5059932939623186,0.6794057132159338,0.8,0.6153846153846154,11,3,6,14,17,10,13
1ada7a0617,1ada7a0617/DSC03705,gt_label,prpp_compatible,0.6149301230121123,0.7942847422239784,0.7741935483870968,0.534347963022911,0.5927957133110302,0.5059932939623186,0.6794057132159338,0.8888888888888888,0.6153846153846154,12,2,5,14,17,9,13
1ada7a0617,1ada7a0617/DSC03705,gt_shape,prpp_compatible,0.7741935483870968,1.0,0.7741935483870968,0.6180625013501316,0.6186135674551306,0.6923076923076923,0.8272528966826256,0.9,0.6923076923076923,12,2,5,14,17,10,13
1ada7a0617,1ada7a0617/DSC03707,raw,prpp_compatible,0.6019835049020303,0.8103624104450409,0.7428571428571429,0.5552208566402882,0.5995416714653521,0.6165125644823036,0.6822063117412495,0.7142857142857143,0.8461538461538461,13,5,4,18,17,14,13
