scene,frame,mode,metric_profile,pq,sq,rq,miou,macc,mcov,mwcov,mprec,mrec,tp,fp,fn,num_pred_segments,num_gt_segments,num_pred_instances,num_gt_instances
1ada7a0617,1ada7a0617/DSC03485,per-view,prpp_compatible,0.5874878009869106,0.860249994302262,0.6829268292682927,0.5541627638387358,0.5896466897830512,0.6878530977446736,0.543502541247477,0.6666666666666666,0.8571428571428571,14,9,4,23,18,18,14
1ada7a0617,1ada7a0617/DSC03487,per-view,prpp_compatible,0.46394178514074796,0.8435305184377235,0.55,0.4202665629336393,0.43942892754230356,0.4731053722377775,0.573842398785502,0.5294117647058824,0.625,11,10,8,21,19,17,16
1ada7a0617,1ada7a0617/DSC03489,per-view,prpp_compatible,0.4541285123422596,0.8136469179465484,0.5581395348837209,0.5120480107728326,0.5819717143734683,0.5049697419365872,0.8611278530470667,0.5555555555555556,0.5882352941176471,12,11,8,23,20,18,17
1ada7a0617,1ada7a0617/DSC03491,per-view,prpp_compatible,0.43897288313723243,0.7901511896470184,0.5555555555555556,0.5004040199603198,0.6741812037831242,0.4454677696252646,0.5328648270154149,0.6,0.5714285714285714,10,9,7,19,17,15,14
1ada7a0617,1ada7a0617/DSC03493,per-view,prpp_compatible,0.5777770701841102,0.8666656052761652,0.6666666666666666,0.5261694818718657,0.6154854704296159,0.6626292687822651,0.8840249450399389,0.7,0.75,8,6,2,14,10,10,8
1ada7a0617,1ada7a0617/DSC03494,per-view,prpp_compatible,0.5760364516607508,0.8640546774911262,0.6666666666666666,0.5250578766726406,0.6071631603528725,0.6615690200356296,0.9105132737834872,0.7,0.75,8,6,2,14,10,10,8
1ada7a0617,1ada7a0617/DSC03496,per-view,prpp_compatible,0.4584543214169617,0.7204282193695112,0.6363636363636364,0.3481026193487003,0.4446605702809004,0.5388854414864274,0.6222536194440398,0.4444444444444444,0.6666666666666666,7,6,2,13,9,9,6
1ada7a0617,1ada7a0617/DSC03498,per-view,prpp_compatible,0.12423474247197597,0.6211737123598798,0.2,0.07226678488547422,0.1580045184557568,0.08200923542193693,0.22569706045240964,0.5,0.3333333333333333,1,3,5,4,6,2,3
1ada7a0617,1ada7a0617/DSC03500,per-view,prpp_compatible,0.5476051912264829,0.7909852762160309,0.6923076923076923,0.5393451006522734,0.5681782193575419,0.5683805866044194,0.9152770737150712,0.6,0.8571428571428571,9,6,2,15,11,10,7
1ada7a0617,1ada7a0617/DSC03502,per-view,prpp_compatible,0.407155131251473,0.7379686753932948,0.5517241379310345,0.45859243567828883,0.4960225627558906,0.34733841952645733,0.8825908457721416,0.5,0.45454545454545453,8,6,7,14,15,10,11
1ada7a0617,1ada7a0617/DSC03503,per-view,prpp_compatible,0.5395477016133448,0.7553667822586827,0.7142857142857143,0.5761601266726967,0.6056185884852101,0.6278400297480057,0.8864612667419429,0.5789473684210527,0.8571428571428571,15,9,3,24,18,19,14
1ada7a0617,1ada7a0617/DSC03505,per-view,prpp_compatible,0.48892446888764957,0.7857714678551512,0.6222222222222222,0.5748911215601608,0.6434287737137937,0.5074241057521537,0.6452668427547877,0.5,0.625,14,11,6,25,20,20,16
1ada7a0617,1ada7a0617/DSC03507,per-view,prpp_compatible,0.49852205449342907,0.7976352871894865,0.625,0.5995271716481151,0.6695137524507012,0.48694877770041956,0.40736186761936016,0.5714285714285714,0.7222222222222222,15,11,7,26,22,21,18
1ada7a0617,1ada7a0617/DSC03509,per-view,prpp_compatible,0.5310597161514851,0.7965895742272275,0.6666666666666666,0.6654266443247357,0.6996401418782702,0.486016986604667,0.6888648151181066,0.8333333333333334,0.6666666666666666,12,5,7,17,19,12,15
1ada7a0617,1ada7a0617/DSC03511,per-view,prpp_compatible,0.3999374750977676,0.6748944892274829,0.5925925925925926,0.38199548878373807,0.47829791345680084,0.387972398929448,0.5055030684692934,0.6363636363636364,0.7,8,7,4,15,12,11,10
1ada7a0617,1ada7a0617/DSC03513,per-view,prpp_compatible,0.4066224742493575,0.6607615206552059,0.6153846153846154,0.38893965984405554,0.47489919482738796,0.4634297428226728,0.5610246364385326,0.5454545454545454,0.75,8,7,3,15,11,11,8
1ada7a0617,1ada7a0617/DSC03514,per-view,prpp_compatible,0.5027870744580321,0.7262479964393795,0.6923076923076923,0.5182917623048166,0.602225993241594,0.5366433248217917,0.6057398168887231,0.6363636363636364,0.75,9,6,2,15,11,11,8
1ada7a0617,1ada7a0617/DSC03516,per-view,prpp_compatible,0.5079566045762796,0.7850238434360683,0.6470588235294118,0.531706651979477,0.6023143497350829,0.32580369846514456,0.2454162599332046,0.7777777777777778,0.4375,11,3,9,14,20,9,16
1ada7a0617,1ada7a0617/DSC03518,per-view,prpp_compatible,0.4221159690958859,0.791467442054786,0.5333333333333333,0.5017396317691131,0.5879002984868357,0.41096888056641717,0.5376702035434049,0.45,0.5,12,13,8,25,20,20,16
